name,original_price,discounted_price,rating,rating_number,link
"OPPO A31 (Mystery Black, 64 GB)  (4 GB RAM)","12,990","12,490",4.4,196,https://www.flipkart.com/oppo-a31-mystery-black-64-gb/p/itm82e19f459118a?pid=MOBFPBD73QS7DUSD&lid=LSTMOBFPBD73QS7DUSDPSHC6F&marketplace=FLIPKART&srno=s_4_81&otracker=search&fm=organic&iid=952d63c0-869f-4922-93ee-7875cce07b3d.MOBFPBD73QS7DUSD.SEARCH&ssid=05rijs4j4w0000001586926554582&qH=1036ba3c4ed2c021
"OPPO A5s (Red, 32 GB)  (2 GB RAM)","12,990","8,990",4.3,"4,234",https://www.flipkart.com/oppo-a5s-red-32-gb/p/itmffhgzsqaczrn4?pid=MOBFFHGZAYCCZZDF&lid=LSTMOBFFHGZAYCCZZDFWOYXZI&marketplace=FLIPKART&srno=s_13_306&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFFHGZAYCCZZDF.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Samsung Galaxy A30 (White, 64 GB)  (4 GB RAM)","18,000","14,799",4.4,"16,919",https://www.flipkart.com/samsung-galaxy-a30-white-64-gb/p/itmfhhqgmbaexzab?pid=MOBFHCRGZZHFRDDA&lid=LSTMOBFHCRGZZHFRDDAI5OHI9&marketplace=FLIPKART&srno=s_17_387&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBFHCRGZZHFRDDA.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Vivo Z1x (Phantom Purple, 128 GB)  (8 GB RAM)","24,990","18,990",4.5,"4,022",https://www.flipkart.com/vivo-z1x-phantom-purple-128-gb/p/itmba29cfcbec513?pid=MOBFZYXEXSHHH534&lid=LSTMOBFZYXEXSHHH5349CC4IP&marketplace=FLIPKART&srno=s_3_72&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFZYXEXSHHH534.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Realme X2 Pro (Lunar White, 128 GB)  (8 GB RAM)","31,999","31,999",4.6,"7,824",https://www.flipkart.com/realme-x2-pro-lunar-white-128-gb/p/itma3203d88190a3?pid=MOBFM2WZPKNSHHVN&lid=LSTMOBFM2WZPKNSHHVN1KIQHA&marketplace=FLIPKART&srno=s_6_144&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFM2WZPKNSHHVN.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Lenovo VIBE P1 (Grey, 32 GB)  (2 GB RAM)","15,999","15,999",4.1,"16,996",https://www.flipkart.com/lenovo-vibe-p1-grey-32-gb/p/itmeuydazas8mpg8?pid=MOBEB3VWHP7TJSQP&lid=LSTMOBEB3VWHP7TJSQPHVLALW&marketplace=FLIPKART&srno=s_17_388&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBEB3VWHP7TJSQP.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"OPPO F11 (Marble Green, 128 GB)  (6 GB RAM)","23,990","17,990",4.4,"3,661",https://www.flipkart.com/oppo-f11-marble-green-128-gb/p/itmfgb8ft4kfgfe6?pid=MOBFG2FZPRRMNDDK&lid=LSTMOBFG2FZPRRMNDDKMITVTF&marketplace=FLIPKART&srno=s_14_328&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBFG2FZPRRMNDDK.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"Redmi Note 8 Pro (Electric Blue, 128 GB)  (6 GB RAM)","16,700","16,099",4.5,"15,988",https://www.flipkart.com/redmi-note-8-pro-electric-blue-128-gb/p/itme2e8bb8e0a8a2?pid=MOBFMY4BT4KUFPRV&lid=LSTMOBFMY4BT4KUFPRVOOEPU4&marketplace=FLIPKART&srno=s_4_77&otracker=search&fm=organic&iid=952d63c0-869f-4922-93ee-7875cce07b3d.MOBFMY4BT4KUFPRV.SEARCH&ssid=05rijs4j4w0000001586926554582&qH=1036ba3c4ed2c021
"Realme 5 (Crystal Blue, 64 GB)  (4 GB RAM)","11,999","10,999",4.4,"3,07,605",https://www.flipkart.com/realme-5-crystal-blue-64-gb/p/itmfj9twbwfznhyk?pid=MOBFJ9TWH4H5RXNW&lid=LSTMOBFJ9TWH4H5RXNWNGR932&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFJ9TWH4H5RXNW.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Alcatel 3V (Spectrum Blue, 32 GB)  (3 GB RAM)","10,999","10,999",3.6,"1,962",https://www.flipkart.com/alcatel-3v-spectrum-blue-32-gb/p/itmf3qzrjhbynxrg?pid=MOBF3HGFGS482885&lid=LSTMOBF3HGFGS482885XMRKTI&marketplace=FLIPKART&srno=s_18_413&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBF3HGFGS482885.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Redmi 7 (Comet Blue, 32 GB)  (2 GB RAM)","9,999","7,995",4.3,"12,831",https://www.flipkart.com/redmi-7-comet-blue-32-gb/p/itmfgaz9w4ky2zyd?pid=MOBFGD7NNHKYMCGV&lid=LSTMOBFGD7NNHKYMCGVUCUB9Z&marketplace=FLIPKART&srno=s_13_305&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFGD7NNHKYMCGV.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Redmi Note 8 Pro (Halo White, 64 GB)  (6 GB RAM)","15,190","15,190",4.5,"15,988",https://www.flipkart.com/redmi-note-8-pro-halo-white-64-gb/p/itm4da816cb9b194?pid=MOBFHHRRUJSYKJGQ&lid=LSTMOBFHHRRUJSYKJGQFWYNGK&marketplace=FLIPKART&srno=s_7_153&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFHHRRUJSYKJGQ.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Redmi Go (Blue, 16 GB)  (1 GB RAM)","5,999","4,999",4.3,"1,54,774",https://www.flipkart.com/redmi-go-blue-16-gb/p/itmfgqsaszhhyyy6?pid=MOBFGQSAQYYGFNSB&lid=LSTMOBFGQSAQYYGFNSBV2PHLI&marketplace=FLIPKART&srno=s_3_53&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFGQSAQYYGFNSB.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Realme 2 (Diamond Black, 32 GB)  (3 GB RAM)","9,990","9,990",4.5,"4,63,377",https://www.flipkart.com/realme-2-diamond-black-32-gb/p/itmf8maypywnh63w?pid=MOBF85SCHG5ZFYF8&lid=LSTMOBF85SCHG5ZFYF8AU5QSY&marketplace=FLIPKART&srno=s_12_267&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBF85SCHG5ZFYF8.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"Samsung Galaxy A70s (Prism Crush White, 128 GB)  (8 GB RAM)","33,100","30,500",4.4,635,https://www.flipkart.com/samsung-galaxy-a70s-prism-crush-white-128-gb/p/itm57a85273f03b6?pid=MOBFKKGRJCHHRJS5&lid=LSTMOBFKKGRJCHHRJS5Z6YUTR&marketplace=FLIPKART&srno=s_16_383&otracker=search&fm=organic&iid=0e76ab2e-3ecf-4ab2-88c9-b66c6c8f9838.MOBFKKGRJCHHRJS5.SEARCH&ssid=hx1qjuvxls0000001586926555617&qH=1036ba3c4ed2c021
"Moto E6s (Rich Cranberry, 64 GB)  (4 GB RAM)","9,999","7,499",4.1,"61,622",https://www.flipkart.com/moto-e6s-rich-cranberry-64-gb/p/itm2238d013359f9?pid=MOBFGB3JGJHNTDGS&lid=LSTMOBFGB3JGJHNTDGSKUIUR3&marketplace=FLIPKART&srno=s_7_163&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFGB3JGJHNTDGS.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Infinix Hot 8 (Quetzal Cyan, 64 GB)  (4 GB RAM)","8,999","7,999",4.5,"2,14,430",https://www.flipkart.com/infinix-hot-8-quetzal-cyan-64-gb/p/itm176568dde7f63?pid=MOBFJJJVH6QYNE3P&lid=LSTMOBFJJJVH6QYNE3PL86ZA6&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFJJJVH6QYNE3P.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"MI3 (Metallic Grey, 16 GB)  (2 GB RAM)","13,999","13,999",4.4,"14,926",https://www.flipkart.com/mi3-metallic-grey-16-gb/p/itmdxsvrrerjhztf?pid=MOBDXSVH7HHHNK8J&lid=LSTMOBDXSVH7HHHNK8JQTKWZI&marketplace=FLIPKART&srno=s_17_391&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBDXSVH7HHHNK8J.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Redmi 8A Dual (Sea Blue, 32 GB)  (3 GB RAM)","7,999","7,868",4.3,170,https://www.flipkart.com/redmi-8a-dual-sea-blue-32-gb/p/itmf5568beb3c3a5?pid=MOBFP73ZM26XEYZQ&lid=LSTMOBFP73ZM26XEYZQ2IEISF&marketplace=FLIPKART&srno=s_5_103&otracker=search&fm=organic&iid=15a09bb9-81a6-4a61-a7c9-b1adb7aedc1f.MOBFP73ZM26XEYZQ.SEARCH&ssid=q7fnt4mzxs0000001586926557092&qH=1036ba3c4ed2c021
"POCO F1 (Rosso Red, 64 GB)  (6 GB RAM)","21,999","21,999",4.5,"2,36,951",https://www.flipkart.com/poco-f1-rosso-red-64-gb/p/itmf9c3nheykcepp?pid=MOBF9A67HZBXF8FH&lid=LSTMOBF9A67HZBXF8FHJP9JRC&marketplace=FLIPKART&srno=s_14_324&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBF9A67HZBXF8FH.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"Realme C3 (Frozen Blue, 64 GB)  (4 GB RAM)","8,999","8,499",4.4,"33,655",https://www.flipkart.com/realme-c3-frozen-blue-64-gb/p/itm58bf81a807d66?pid=MOBFZHC5QRBG2BSR&lid=LSTMOBFZHC5QRBG2BSRYU9DNF&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFZHC5QRBG2BSR.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Asus Zenfone 2 Laser ZE500KL (Black, 8 GB)  (2 GB RAM)","11,549","11,549",4.1,"3,903",https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-black-8-gb/p/itme9j58vmc3kqfr?pid=MOBE9J58TEQ2U87Z&lid=LSTMOBE9J58TEQ2U87ZUIKNH8&marketplace=FLIPKART&srno=s_18_422&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBE9J58TEQ2U87Z.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Samsung Galaxy A51 (Prism Crush Blue, 128 GB)  (6 GB RAM)","25,999","25,250",4.4,"1,147",https://www.flipkart.com/samsung-galaxy-a51-prism-crush-blue-128-gb/p/itmecb849fd87838?pid=MOBFZ4AJCTQTDJEB&lid=LSTMOBFZ4AJCTQTDJEBZOZVZI&marketplace=FLIPKART&srno=s_12_283&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBFZ4AJCTQTDJEB.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"POCO F1 (Armoured Edition, 256 GB)  (8 GB RAM)","30,999","22,999",4.5,"21,498",https://www.flipkart.com/poco-f1-armoured-edition-256-gb/p/itmf85v7gng2eg2q?pid=MOBF85V7GGME7ARA&lid=LSTMOBF85V7GGME7ARAOIUID1&marketplace=FLIPKART&srno=s_6_123&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBF85V7GGME7ARA.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Realme 5i (Aqua Blue, 64 GB)  (4 GB RAM)","10,999","9,999",4.4,"1,37,430",https://www.flipkart.com/realme-5i-aqua-blue-64-gb/p/itmdac0da867a9fa?pid=MOBFNG3GZXCV63BE&lid=LSTMOBFNG3GZXCV63BEMPJERT&marketplace=FLIPKART&srno=s_1_7&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFNG3GZXCV63BE.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Yu Yunique 2 (Champagne, 16 GB)  (2 GB RAM)","5,999","4,799",3.8,"19,676",https://www.flipkart.com/yu-yunique-2-champagne-16-gb/p/itmevq27ztjcdxvv?pid=MOBEVPVCAHRGCZRJ&lid=LSTMOBEVPVCAHRGCZRJPLZKG8&marketplace=FLIPKART&srno=s_15_347&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBEVPVCAHRGCZRJ.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"OPPO A5s (Blue, 32 GB)  (2 GB RAM)","12,990","8,990",4.3,"4,234",https://www.flipkart.com/oppo-a5s-blue-32-gb/p/itmffhgzsqaczrn4?pid=MOBFGHYFHHRNZAZF&lid=LSTMOBFGHYFHHRNZAZFYOVTB9&marketplace=FLIPKART&srno=s_6_139&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFGHYFHHRNZAZF.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Google Pixel 3a XL (Just Black, 64 GB)  (4 GB RAM)","44,999","34,999",4.5,"1,422",https://www.flipkart.com/google-pixel-3a-xl-just-black-64-gb/p/itmfgk4krqbuzh59?pid=MOBFFGFPEHNKHBZM&lid=LSTMOBFFGFPEHNKHBZMJCUZKT&marketplace=FLIPKART&srno=s_17_389&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBFFGFPEHNKHBZM.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Realme X (Space Blue, 128 GB)  (4 GB RAM)","17,999","17,999",4.5,"93,077",https://www.flipkart.com/realme-x-space-blue-128-gb/p/itmfgybqzcgbxs26?pid=MOBFGYBQKYA5Y7HG&lid=LSTMOBFGYBQKYA5Y7HGREW5GK&marketplace=FLIPKART&srno=s_3_63&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFGYBQKYA5Y7HG.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Infinix S4 (Nebula Blue, 64 GB)  (4 GB RAM)","10,999","9,599",4.2,"21,808",https://www.flipkart.com/infinix-s4-nebula-blue-64-gb/p/itmfgzqqkgqgttyh?pid=MOBFGZQQKDZGMKQQ&lid=LSTMOBFGZQQKDZGMKQQFRL7VV&marketplace=FLIPKART&srno=s_15_353&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFGZQQKDZGMKQQ.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"Apple iPhone 11 (Green, 128 GB)","73,600","73,600",4.7,"10,786",https://www.flipkart.com/apple-iphone-11-green-128-gb/p/itm3a51d53dbcc0c?pid=MOBFKCTSQTWRS7Q8&lid=LSTMOBFKCTSQTWRS7Q8HBC4II&marketplace=FLIPKART&srno=s_7_149&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFKCTSQTWRS7Q8.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Redmi 8A (Ocean Blue, 32 GB)  (2 GB RAM)","7,999","6,999",4.4,"1,19,547",https://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itm1f8d1cbb1d232?pid=MOBFKF98BHTYSAHZ&lid=LSTMOBFKF98BHTYSAHZCWZX8V&marketplace=FLIPKART&srno=s_2_35&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFKF98BHTYSAHZ.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Samsung Galaxy On Nxt (Gold, 16 GB)  (3 GB RAM)","11,200","9,499",4.3,"3,60,437",https://www.flipkart.com/samsung-galaxy-nxt-gold-16-gb/p/itmfyzypspqhmpgj?pid=MOBFYZYPBW7BYS89&lid=LSTMOBFYZYPBW7BYS89OSSVTN&marketplace=FLIPKART&srno=s_19_445&otracker=search&fm=organic&iid=bd583aed-3d31-404b-901e-91fb1ef32b50.MOBFYZYPBW7BYS89.SEARCH&ssid=zfwcj21l9c0000001586926562237&qH=1036ba3c4ed2c021
"Realme 3 Pro (Lightning Purple, 64 GB)  (6 GB RAM)","17,999","15,999",4.5,"1,22,154",https://www.flipkart.com/realme-3-pro-lightning-purple-64-gb/p/itmfgzr2jckcttnx?pid=MOBFFMG3WNFW8MFB&lid=LSTMOBFFMG3WNFW8MFBKKVQJ1&marketplace=FLIPKART&srno=s_14_320&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBFFMG3WNFW8MFB.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"OPPO A9 2020 (Vanilla Mint, 128 GB)  (8 GB RAM)","21,990","19,499",4.3,"4,328",https://www.flipkart.com/oppo-a9-2020-vanilla-mint-128-gb/p/itm32799ab1d45b4?pid=MOBFMEVEHZWUJYFD&lid=LSTMOBFMEVEHZWUJYFDU9KSLC&marketplace=FLIPKART&srno=s_7_148&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFMEVEHZWUJYFD.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Lava Z81 (Black, 32 GB)  (3 GB RAM)","11,500","11,500",4.3,49,https://www.flipkart.com/lava-z81-black-32-gb/p/itmfah7jhvytqjdf?pid=MOBFAG5EJCGFGZDH&lid=LSTMOBFAG5EJCGFGZDHCZERFE&marketplace=FLIPKART&srno=s_18_426&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBFAG5EJCGFGZDH.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Vivo Z1x (Phantom Purple, 64 GB)  (6 GB RAM)","19,990","16,990",4.4,"1,17,663",https://www.flipkart.com/vivo-z1x-phantom-purple-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVYZFWMJHG&lid=LSTMOBFJRPVYZFWMJHGN9FTZW&marketplace=FLIPKART&srno=s_3_70&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFJRPVYZFWMJHG.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Blackbear B6 Glory (Blue, 16 GB)  (2 GB RAM)","5,999","4,999",3.2,-1,https://www.flipkart.com/blackbear-b6-glory-blue-16-gb/p/itm517c19a504db6?pid=MOBFZ68GGMMQ2NHW&lid=LSTMOBFZ68GGMMQ2NHWVUTWVA&marketplace=FLIPKART&srno=s_13_292&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFZ68GGMMQ2NHW.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Samsung Galaxy A50 (Black, 64 GB)  (4 GB RAM)","21,000","15,899",4.3,"53,563",https://www.flipkart.com/samsung-galaxy-a50-black-64-gb/p/itmfe4csknzx2kcs?pid=MOBFE4CS3FDSGEZR&lid=LSTMOBFE4CS3FDSGEZRX2POEW&marketplace=FLIPKART&srno=s_6_130&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFE4CS3FDSGEZR.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Mi A2 (Gold, 64 GB)  (4 GB RAM)","17,499","11,999",4.2,"30,596",https://www.flipkart.com/mi-a2-gold-64-gb/p/itmfghsggejqrygr?pid=MOBF95FK8R3ZZZDW&lid=LSTMOBF95FK8R3ZZZDWYZRO8W&marketplace=FLIPKART&srno=s_17_406&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBF95FK8R3ZZZDW.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Realme C3 (Frozen Blue, 32 GB)  (3 GB RAM)","7,999","7,499",4.4,"29,247",https://www.flipkart.com/realme-c3-frozen-blue-32-gb/p/itm58bf81a807d66?pid=MOBFZHC5HAGKGBBW&lid=LSTMOBFZHC5HAGKGBBWJH2HLH&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFZHC5HAGKGBBW.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Zen Admire Shine (Red, 8 GB)  (1 GB RAM)","4,999","2,499",3.7,494,https://www.flipkart.com/zen-admire-shine-red-8-gb/p/itme9d0a3d1edfa6?pid=MOBFMARBJMGJWR9R&lid=LSTMOBFMARBJMGJWR9RSC3MYE&marketplace=FLIPKART&srno=s_15_349&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFMARBJMGJWR9R.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"OPPO Reno3 Pro (Sky White, 128 GB)  (8 GB RAM)","32,990","31,990",4.6,597,https://www.flipkart.com/oppo-reno3-pro-sky-white-128-gb/p/itm05804cb14fc19?pid=MOBFPYA499Z6NTKV&lid=LSTMOBFPYA499Z6NTKVZCYQOI&marketplace=FLIPKART&srno=s_7_159&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFPYA499Z6NTKV.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Apple iPhone 11 Pro (Silver, 64 GB)","1,06,600","1,06,600",4.7,"1,129",https://www.flipkart.com/apple-iphone-11-pro-silver-64-gb/p/itmaf0c50869f4e6?pid=MOBFKCTSZJCKYJ55&lid=LSTMOBFKCTSZJCKYJ55LWEH67&marketplace=FLIPKART&srno=s_16_373&otracker=search&fm=organic&iid=0e76ab2e-3ecf-4ab2-88c9-b66c6c8f9838.MOBFKCTSZJCKYJ55.SEARCH&ssid=hx1qjuvxls0000001586926555617&qH=1036ba3c4ed2c021
"Realme C3 (Blazing Red, 32 GB)  (3 GB RAM)","7,999","7,499",4.4,"29,247",https://www.flipkart.com/realme-c3-blazing-red-32-gb/p/itm58bf81a807d66?pid=MOBFZHC5ZGPA8PHH&lid=LSTMOBFZHC5ZGPA8PHHCRJEZ3&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFZHC5ZGPA8PHH.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Mi 4i (Yellow, 16 GB)  (2 GB RAM)","12,999","12,999",4.2,"78,678",https://www.flipkart.com/mi-4i-yellow-16-gb/p/itmeatkhfa5vbhwu?pid=MOBEATKH5SPZKXYF&lid=LSTMOBEATKH5SPZKXYF7C7QR5&marketplace=FLIPKART&srno=s_15_339&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBEATKH5SPZKXYF.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"ZOPO Color - X5.5 (Orchid Gold, 16 GB)  (3 GB RAM)","4,570","4,570",3.6,61,https://www.flipkart.com/zopo-color-x5-5-orchid-gold-16-gb/p/itmexs8gbpg9puhw?pid=MOBEXS8GT8ZGGZFB&lid=LSTMOBEXS8GT8ZGGZFBVRHYNV&marketplace=FLIPKART&srno=s_18_415&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBEXS8GT8ZGGZFB.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Realme 5s (Crystal Purple, 64 GB)  (4 GB RAM)","11,999","11,999",4.4,"2,22,936",https://www.flipkart.com/realme-5s-crystal-purple-64-gb/p/itm592977b0ba210?pid=MOBFM2WZGMU7DPZQ&lid=LSTMOBFM2WZGMU7DPZQXTQHMR&marketplace=FLIPKART&srno=s_1_14&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFM2WZGMU7DPZQ.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Apple iPhone 11 (Yellow, 64 GB)","68,300","68,300",4.7,"10,786",https://www.flipkart.com/apple-iphone-11-yellow-64-gb/p/itm7f81b6dc9b29b?pid=MOBFKCTSS9UHNFKV&lid=LSTMOBFKCTSS9UHNFKVCYOGIE&marketplace=FLIPKART&srno=s_15_342&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFKCTSS9UHNFKV.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"Apple iPhone 7 Plus (Rose Gold, 128 GB)","59,900","59,900",4.5,"24,143",https://www.flipkart.com/apple-iphone-7-plus-rose-gold-128-gb/p/itmen6dahgfdzted?pid=MOBEMK62VS979XYM&lid=LSTMOBEMK62VS979XYM18STJ1&marketplace=FLIPKART&srno=s_17_405&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBEMK62VS979XYM.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Samsung Galaxy A50s (Prism Crush Black, 128 GB)  (6 GB RAM)","26,900","21,099",4.3,"7,259",https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-black-128-gb/p/itm0616f62190d50?pid=MOBFK4RES2FYEHGP&lid=LSTMOBFK4RES2FYEHGPOYI1JU&marketplace=FLIPKART&srno=s_12_280&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBFK4RES2FYEHGP.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"Realme C2 (Diamond Black, 32 GB)  (3 GB RAM)","8,999","7,499",4.3,"1,11,348",https://www.flipkart.com/realme-c2-diamond-black-32-gb/p/itmfgwba8kmejqpe?pid=MOBFFMG35CZCFEFF&lid=LSTMOBFFMG35CZCFEFFSB3UZP&marketplace=FLIPKART&srno=s_1_10&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFFMG35CZCFEFF.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
